crew_id,date,duty_start,duty_end,num_sectors,is_night_duty,is_early_start,duration_hours,rest_hours_before,consecutive_work_days
C015,2025-01-26,2025-01-26 13:30:00,2025-01-26 21:52:21.478354168,4,0,0,8.372632876157873,23.477762550555553,4
C015,2025-01-27,2025-01-27 23:30:00,2025-01-28 06:37:09.724278961,3,1,0,7.119367855267151,25.627367123611112,5
C015,2025-01-29,2025-01-29 18:15:00,2025-01-30 02:11:45.300733103,2,1,0,7.945916870306447,42.0,1
C015,2025-01-30,2025-01-30 18:45:00,2025-01-31 01:17:17.044911123,2,1,0,6.538068030867723,16.554083129444447,2
C015,2025-01-31,2025-01-31 22:15:00,2025-02-01 07:05:46.439467616,4,1,0,8.846233185449133,20.96193196888889,3
C015,2025-02-01,2025-02-01 06:45:00,2025-02-01 15:32:54.809802558,4,0,0,8.798558278488487,-0.34623318555555554,4
C015,2025-02-02,2025-02-02 02:15:00,2025-02-02 09:31:41.031544187,2,1,1,7.278064317829841,10.701441721388889,5
C015,2025-02-03,2025-02-03 08:45:00,2025-02-03 15:51:28.980350294,2,0,0,7.108050097303915,23.221935681944444,6
C015,2025-02-04,2025-02-04 15:45:00,2025-02-05 00:07:34.792040203,4,1,0,8.376331122278849,23.8919499025,7
C015,2025-02-06,2025-02-06 02:15:00,2025-02-06 10:00:56.986678934,3,1,1,7.765829633037445,30.0,1
C015,2025-02-07,2025-02-07 02:45:00,2025-02-07 10:13:29.467817548,4,1,1,7.474852171541355,16.734170366944443,2
C015,2025-02-08,2025-02-08 00:30:00,2025-02-08 08:17:41.034233694,3,1,1,7.794731731581864,14.275147828333335,3
C015,2025-02-09,2025-02-09 12:45:00,2025-02-09 18:59:58.474587815,4,0,0,6.2495762743931085,28.45526826833333,4
C015,2025-02-11,2025-02-11 19:30:00,2025-02-12 04:18:50.024499486,2,1,0,8.813895694301682,34.0,1
C015,2025-02-12,2025-02-12 09:15:00,2025-02-12 17:08:59.293899797,2,0,0,7.899803861054993,4.936104305555555,2
C015,2025-02-13,2025-02-13 06:30:00,2025-02-13 13:05:20.768115150,1,0,0,6.589102254208363,13.35019613888889,3
C015,2025-02-14,2025-02-14 02:15:00,2025-02-14 09:50:47.711019906,4,1,1,7.596586394418374,13.160897745555555,4
C015,2025-02-15,2025-02-15 05:00:00,2025-02-15 12:01:33.068078641,4,0,1,7.025852244067064,19.153413605555556,5
C015,2025-02-16,2025-02-16 04:45:00,2025-02-16 11:25:49.662009253,3,0,1,6.6804616692371255,16.724147755833336,6
C015,2025-02-17,2025-02-17 06:15:00,2025-02-17 13:20:07.669874961,2,0,0,7.085463854156043,18.819538330555556,7
C015,2025-02-18,2025-02-18 23:00:00,2025-02-19 07:24:41.092817221,4,1,0,8.411414671450427,33.66453614583333,8
C015,2025-02-19,2025-02-19 15:45:00,2025-02-20 00:14:45.578191617,4,1,0,8.49599394211593,8.338585328333332,9
C015,2025-02-20,2025-02-20 06:15:00,2025-02-20 16:11:12.976788975,1,0,0,9.936937996937736,6.004006057777778,10
C015,2025-02-21,2025-02-21 09:00:00,2025-02-21 16:50:01.412507492,1,0,0,7.833725696525752,16.813062003055556,11
C015,2025-02-22,2025-02-22 18:30:00,2025-02-23 03:05:11.792115508,3,1,0,8.586608920974566,25.666274303333335,12
C015,2025-02-23,2025-02-23 18:45:00,2025-02-24 03:02:43.731551221,4,1,0,8.295480986450299,15.663391078888889,13
C015,2025-02-25,2025-02-25 16:45:00,2025-02-26 00:43:12.994618847,2,1,0,7.97027628301319,42.0,1
C015,2025-02-26,2025-02-26 05:30:00,2025-02-26 11:59:34.549090315,4,0,1,6.492930302865299,4.779723716944444,2
C015,2025-02-27,2025-02-27 15:00:00,2025-02-27 21:47:08.436708557,1,0,0,6.785676863488069,27.007069696944445,3
C015,2025-03-01,2025-03-01 13:30:00,2025-03-01 20:25:09.504851485,4,0,0,6.919306903190474,48.0,1
C016,2025-01-01,2025-01-01 13:00:00,2025-01-01 22:25:07.729681342,2,0,0,9.41881380037279,26.0,1
C016,2025-01-04,2025-01-04 13:45:00,2025-01-04 23:37:46.941964970,2,0,0,9.879706101380764,29.0,1
C016,2025-01-05,2025-01-05 20:45:00,2025-01-06 05:25:55.040214507,1,1,0,8.681955615140883,21.12029389861111,2
C016,2025-01-06,2025-01-06 12:00:00,2025-01-06 18:42:01.773217877,3,0,0,6.700492560521413,6.568044384722222,3
C016,2025-01-09,2025-01-09 05:00:00,2025-01-09 14:00:24.136877130,3,0,1,9.006704688091677,65.0,1
C016,2025-01-10,2025-01-10 08:00:00,2025-01-10 14:36:29.499370912,1,0,0,6.608194269697967,17.993295311666667,2
C016,2025-01-11,2025-01-11 05:30:00,2025-01-11 12:26:54.019802649,1,0,1,6.948338834069361,14.891805730277778,3
C016,2025-01-12,2025-01-12 14:45:00,2025-01-12 20:46:32.667045553,1,0,0,6.025740845987183,26.301661165833334,4
C016,2025-01-13,2025-01-13 13:00:00,2025-01-13 20:43:11.787083343,2,0,0,7.719940856484239,16.224259153888887,5
C016,2025-01-14,2025-01-14 22:15:00,2025-01-15 06:22:27.715816926,1,1,0,8.124365504701876,25.530059143333336,6
C016,2025-01-15,2025-01-15 18:45:00,2025-01-16 02:16:54.272180563,3,1,0,7.531742272378679,12.37563449527778,7
C016,2025-01-16,2025-01-16 12:45:00,2025-01-16 18:57:03.499341450,2,0,0,6.200972039291928,10.4682577275,8
C016,2025-01-17,2025-01-17 13:45:00,2025-01-17 23:44:08.135428978,3,0,0,9.985593174716222,18.799027960555556,9
C016,2025-01-18,2025-01-18 06:00:00,2025-01-18 13:51:45.828601376,2,0,0,7.8627301670491185,6.264406825277777,10
C016,2025-01-19,2025-01-19 06:00:00,2025-01-19 12:41:38.343125112,3,0,0,6.693984201420088,16.13726983277778,11
C016,2025-01-20,2025-01-20 14:00:00,2025-01-20 20:30:07.002673907,1,0,0,6.501945187196602,25.30601579833333,12
C016,2025-01-21,2025-01-21 22:45:00,2025-01-22 07:15:18.712210914,2,1,0,8.50519783636506,26.248054812777777,13
C016,2025-01-22,2025-01-22 10:00:00,2025-01-22 18:05:56.193182324,1,0,0,8.098942550645729,2.7448021636111113,14
C016,2025-01-23,2025-01-23 08:15:00,2025-01-23 15:34:43.760221641,3,0,0,7.328822283789286,14.151057449166666,15
C016,2025-01-25,2025-01-25 13:15:00,2025-01-25 21:57:50.399543413,4,0,0,8.71399987317055,25.0,1
C016,2025-01-26,2025-01-26 11:15:00,2025-01-26 20:12:22.564453526,1,0,0,8.95626790375749,13.286000126666666,2
C016,2025-01-27,2025-01-27 01:00:00,2025-01-27 08:25:55.559807343,4,1,1,7.432099946484289,4.793732096111111,3
C016,2025-01-28,2025-01-28 01:15:00,2025-01-28 07:48:22.529919503,4,1,1,6.556258310973225,16.817900053333332,4
C016,2025-01-29,2025-01-29 19:45:00,2025-01-30 02:46:48.576383518,1,1,0,7.030160106532932,35.94374168888889,5
C016,2025-01-30,2025-01-30 05:45:00,2025-01-30 15:27:52.280094461,3,0,1,9.714522248461577,2.9698398933333334,6
C016,2025-02-02,2025-02-02 05:30:00,2025-02-02 13:17:42.414777522,2,0,1,7.795115215978459,26.0,1
C016,2025-02-03,2025-02-03 16:45:00,2025-02-04 01:45:16.950772138,4,1,0,9.004708547816172,27.454884783888886,2
C016,2025-02-04,2025-02-04 00:30:00,2025-02-04 06:43:46.537876209,4,1,1,6.229593854502561,-1.2547085480555555,3
C016,2025-02-05,2025-02-05 16:15:00,2025-02-06 00:54:14.739752353,3,1,0,8.65409437565381,33.52040614527778,4
C016,2025-02-06,2025-02-06 02:45:00,2025-02-06 09:20:24.520914703,3,1,1,6.5901446985286185,1.8459056241666667,5
C016,2025-02-08,2025-02-08 20:00:00,2025-02-09 03:01:34.762305326,4,1,0,7.026322862590782,45.0,1
C016,2025-02-10,2025-02-10 04:15:00,2025-02-10 12:13:16.602017272,2,0,1,7.971278338131299,38.0,1
C016,2025-02-11,2025-02-11 04:15:00,2025-02-11 11:48:37.731379512,1,0,1,7.560480938753357,16.02872166166667,2
C016,2025-02-15,2025-02-15 06:30:00,2025-02-15 14:45:59.115728238,4,0,0,8.266421035621851,26.0,1
C016,2025-02-16,2025-02-16 11:30:00,2025-02-16 17:32:35.679604346,3,0,0,6.043244334540786,20.733578964166668,2
C016,2025-02-17,2025-02-17 04:00:00,2025-02-17 10:18:09.519896219,4,0,1,6.302644415616443,10.456755665277779,3
C016,2025-02-19,2025-02-19 06:00:00,2025-02-19 14:22:45.802264827,4,0,0,8.379389518007638,53.0,1
C016,2025-02-20,2025-02-20 06:30:00,2025-02-20 13:11:24.343828027,4,0,0,6.690095507785449,16.120610481944446,2
C016,2025-02-21,2025-02-21 01:15:00,2025-02-21 08:05:49.544995141,1,1,1,6.8470958319837925,12.059904491944446,3
C016,2025-02-23,2025-02-23 05:45:00,2025-02-23 11:57:05.033188358,1,0,1,6.201398107877413,35.0,1
C016,2025-02-24,2025-02-24 04:00:00,2025-02-24 12:27:21.172411083,1,0,1,8.455881225300931,16.048601891944443,2
C016,2025-02-25,2025-02-25 12:15:00,2025-02-25 21:13:50.584733322,2,0,0,8.980717981478458,23.794118774444446,3
C016,2025-02-26,2025-02-26 23:00:00,2025-02-27 07:25:01.716877216,2,1,0,8.417143577004653,25.76928201833333,4
C016,2025-03-01,2025-03-01 13:15:00,2025-03-01 21:30:45.909678830,3,0,0,8.262752688564023,31.0,1
C017,2025-01-01,2025-01-01 20:30:00,2025-01-02 04:50:40.260995615,1,1,0,8.344516943226546,58.0,1
C017,2025-01-03,2025-01-03 06:15:00,2025-01-03 14:22:34.638998688,3,0,0,8.126288610746926,28.0,1
C017,2025-01-04,2025-01-04 06:15:00,2025-01-04 14:52:32.298290409,4,0,0,8.625638414002628,15.873711389166665,2
C017,2025-01-05,2025-01-05 22:45:00,2025-01-06 05:25:19.011495342,3,1,0,6.671947637595244,31.874361585833334,3
C017,2025-01-06,2025-01-06 21:30:00,2025-01-07 05:34:48.019660334,3,1,0,8.08000546120412,16.078052362222223,4
C017,2025-01-07,2025-01-07 19:45:00,2025-01-08 04:15:03.355313131,4,1,0,8.500932031425517,14.169994538611112,5
C017,2025-01-08,2025-01-08 09:45:00,2025-01-08 16:10:24.590182269,4,0,0,6.423497272852517,5.499067968333334,6
C017,2025-01-09,2025-01-09 23:30:00,2025-01-10 06:20:03.474762716,3,1,0,6.834298545199069,31.326502726944447,7
C017,2025-01-10,2025-01-10 11:45:00,2025-01-10 19:25:36.233412990,4,0,0,7.676731503608485,5.415701454722223,8
C017,2025-01-11,2025-01-11 13:30:00,2025-01-11 20:46:14.803644679,3,0,0,7.270778790188649,18.073268496388888,9
C017,2025-01-12,2025-01-12 09:45:00,2025-01-12 19:17:41.017518662,4,0,0,9.54472708851738,12.979221209722223,10
C017,2025-01-13,2025-01-13 16:15:00,2025-01-13 23:23:34.074154244,2,0,0,7.1427983761790586,20.95527291138889,11
C017,2025-01-14,2025-01-14 04:45:00,2025-01-14 12:27:49.793815422,2,0,1,7.713831615395182,5.357201623611112,12
C017,2025-01-15,2025-01-15 04:45:00,2025-01-15 10:46:56.051088126,2,0,1,6.032236413368479,16.286168384444444,13
C017,2025-01-16,2025-01-16 04:45:00,2025-01-16 14:24:36.874548248,2,0,1,9.66024293006889,17.967763586388887,14
C017,2025-01-17,2025-01-17 16:45:00,2025-01-17 23:59:01.943253448,2,0,0,7.2338731259579365,26.33975706972222,15
C017,2025-01-18,2025-01-18 06:30:00,2025-01-18 15:48:50.229128091,1,0,0,9.313952535580963,6.516126873888888,16
C017,2025-01-19,2025-01-19 08:00:00,2025-01-19 16:54:48.540302490,4,0,0,8.913483417358584,16.186047464166666,17
C017,2025-01-20,2025-01-20 23:15:00,2025-01-21 05:38:49.969825761,4,1,0,6.397213840489364,30.3365165825,18
C017,2025-01-21,2025-01-21 10:45:00,2025-01-21 20:44:25.768640419,3,0,0,9.990491289005542,5.102786159444444,19
C017,2025-01-22,2025-01-22 16:15:00,2025-01-22 23:02:32.575440772,3,0,0,6.792382066881158,19.509508710833334,20
C017,2025-01-23,2025-01-23 11:15:00,2025-01-23 19:26:09.003000884,1,0,0,8.185834166912498,12.207617933055555,21
C017,2025-01-26,2025-01-26 23:15:00,2025-01-27 07:25:21.711514209,2,1,0,8.172697642835848,53.0,1
C017,2025-01-29,2025-01-29 09:30:00,2025-01-29 15:48:26.027151397,3,0,0,6.307229764277125,44.0,1
C017,2025-01-30,2025-01-30 02:15:00,2025-01-30 08:46:44.513788719,4,1,1,6.529031607977677,10.442770235555555,2
C017,2025-01-31,2025-01-31 05:30:00,2025-01-31 11:42:08.963600674,4,0,1,6.202489889076297,20.720968391944442,3
C017,2025-02-01,2025-02-01 12:45:00,2025-02-01 21:40:28.665760150,2,0,0,8.924629377819668,25.047510110833336,4
C017,2025-02-02,2025-02-02 11:15:00,2025-02-02 21:08:42.725952342,2,0,0,9.895201653428598,13.575370621944446,5
C017,2025-02-03,2025-02-03 23:45:00,2025-02-04 06:20:00.034559862,4,1,0,6.583342933295066,26.60479834638889,6
C017,2025-02-04,2025-02-04 06:45:00,2025-02-04 13:38:50.187247490,4,0,0,6.8972742354141054,0.41665706666666663,7
C017,2025-02-05,2025-02-05 01:45:00,2025-02-05 08:25:29.670808542,1,1,1,6.6749085579284575,12.102725764444443,8
C017,2025-02-08,2025-02-08 04:30:00,2025-02-08 12:16:06.341299387,3,0,1,7.76842813871888,59.0,1
C017,2025-02-09,2025-02-09 12:30:00,2025-02-09 21:43:18.225541919,3,0,0,9.221729317199944,24.23157186111111,2
C017,2025-02-12,2025-02-12 13:15:00,2025-02-12 19:45:08.144332376,1,0,0,6.5022623145490055,59.0,1
C017,2025-02-13,2025-02-13 09:15:00,2025-02-13 16:01:25.468938573,2,0,0,6.77374137182593,13.497737685277778,2
C017,2025-02-14,2025-02-14 02:30:00,2025-02-14 09:05:40.467870825,3,1,1,6.594574408562653,10.476258628055556,3
C017,2025-02-15,2025-02-15 06:45:00,2025-02-15 15:54:43.495347912,1,0,0,9.162082041086695,21.655425591388887,4
C017,2025-02-16,2025-02-16 04:15:00,2025-02-16 10:52:30.964378207,3,0,1,6.625267882835443,12.33791795888889,5
C017,2025-02-17,2025-02-17 22:00:00,2025-02-18 06:58:09.369264820,2,1,0,8.969269240228003,35.12473211694444,6
C017,2025-02-18,2025-02-18 11:15:00,2025-02-18 21:09:32.831028956,3,0,0,9.90911973026579,4.280730759722222,7
C017,2025-02-19,2025-02-19 10:45:00,2025-02-19 20:41:26.513593305,2,0,0,9.940698220362698,13.590880269722222,8
C017,2025-02-20,2025-02-20 09:00:00,2025-02-20 16:19:16.099212030,4,0,0,7.321138670008338,12.309301779444445,9
C017,2025-02-21,2025-02-21 04:45:00,2025-02-21 12:28:06.569240114,1,0,1,7.718491455587376,12.428861329722222,10
C017,2025-02-24,2025-02-24 08:45:00,2025-02-24 18:18:34.752619625,4,0,0,9.55965350545145,24.0,1
C017,2025-02-25,2025-02-25 19:45:00,2025-02-26 03:33:26.674171597,4,1,0,7.807409492110365,25.440346494444444,2
C017,2025-02-27,2025-02-27 06:45:00,2025-02-27 16:08:15.176031776,3,0,0,9.387548897715812,65.0,1
C017,2025-02-28,2025-02-28 00:45:00,2025-02-28 08:06:54.233708671,2,1,1,7.365064919075444,8.612451102222222,2
C017,2025-03-01,2025-03-01 16:15:00,2025-03-01 22:19:24.760446983,4,0,0,6.073544568606389,32.13493508083334,3
C018,2025-01-01,2025-01-01 15:15:00,2025-01-02 00:14:17.927046658,3,1,0,8.988313068516115,60.0,1
C018,2025-01-02,2025-01-02 04:30:00,2025-01-02 13:53:52.028249650,3,0,1,9.397785624902943,4.261686931388889,2
C018,2025-01-03,2025-01-03 16:45:00,2025-01-04 02:27:55.577517776,1,1,0,9.715438199382262,26.852214375,3
C018,2025-01-04,2025-01-04 04:45:00,2025-01-04 11:47:03.718912340,3,0,1,7.034366364539136,2.2845618005555557,4
C018,2025-01-05,2025-01-05 11:30:00,2025-01-05 18:11:54.919476907,2,0,0,6.698588743585319,23.715633635277776,5
C018,2025-01-06,2025-01-06 00:00:00,2025-01-06 07:36:43.048086246,4,1,1,7.6119578017351675,5.801411256388889,6
C018,2025-01-09,2025-01-09 12:15:00,2025-01-09 20:39:13.132881490,2,0,0,8.403648022636345,35.0,1
C018,2025-01-11,2025-01-11 01:45:00,2025-01-11 08:48:03.386212962,1,1,1,7.050940614711786,59.0,1
C018,2025-01-12,2025-01-12 11:15:00,2025-01-12 19:42:28.595196167,3,0,0,8.457943110046525,26.449059385277778,2
C018,2025-01-13,2025-01-13 20:00:00,2025-01-14 04:46:22.300364582,4,1,0,8.772861212383983,24.29205688972222,3
C018,2025-01-15,2025-01-15 04:15:00,2025-01-15 12:54:36.806241695,1,0,1,8.660223956026524,30.0,1
C018,2025-01-17,2025-01-17 01:15:00,2025-01-17 09:05:12.462302987,1,1,1,7.836795084163116,68.0,1
C018,2025-01-18,2025-01-18 08:30:00,2025-01-18 14:33:16.329944243,1,0,0,6.054536095623286,23.413204915833337,2
C018,2025-01-19,2025-01-19 05:45:00,2025-01-19 13:54:40.311457365,1,0,1,8.161197627045999,15.195463904166667,3
C018,2025-01-20,2025-01-20 16:30:00,2025-01-21 00:42:44.812383240,1,1,0,8.212447884233486,26.588802372777778,4
C018,2025-01-21,2025-01-21 22:00:00,2025-01-22 05:09:58.244557066,4,1,0,7.16617904362964,21.287552115555556,5
C018,2025-01-23,2025-01-23 06:15:00,2025-01-23 15:34:08.009275031,4,0,0,9.318891465286498,34.0,1
C018,2025-01-24,2025-01-24 02:30:00,2025-01-24 10:16:57.491085794,1,1,1,7.782636412720597,10.931108534444446,2
C018,2025-01-25,2025-01-25 08:00:00,2025-01-25 15:36:38.933582321,4,0,0,7.610814883978241,21.717363587222223,3
C018,2025-01-26,2025-01-26 10:45:00,2025-01-26 18:12:31.257737774,3,0,0,7.458682704937346,19.13918511583333,4
C018,2025-01-27,2025-01-27 04:30:00,2025-01-27 11:31:37.106346860,4,0,1,7.026973985239032,10.291317295,5
C018,2025-01-28,2025-01-28 02:00:00,2025-01-28 09:14:18.043694634,1,1,1,7.238345470731673,14.473026014722222,6
C018,2025-01-30,2025-01-30 12:30:00,2025-01-30 21:41:09.722684021,3,0,0,9.186034078894833,31.0,1
C018,2025-02-01,2025-02-01 05:00:00,2025-02-01 12:11:32.289367557,4,0,1,7.192302602099291,32.0,1
C018,2025-02-05,2025-02-05 13:30:00,2025-02-05 21:35:34.267991580,4,0,0,8.0928522198835,29.0,1
C018,2025-02-06,2025-02-06 08:45:00,2025-02-06 18:39:29.256142250,3,0,0,9.908126706180704,11.157147779999999,2
C018,2025-02-08,2025-02-08 06:00:00,2025-02-08 13:51:53.014912236,4,0,0,7.864726364510227,49.0,1
C018,2025-02-09,2025-02-09 10:15:00,2025-02-09 19:53:43.284337132,1,0,0,9.645356760314524,20.385273635277777,2
C018,2025-02-10,2025-02-10 04:15:00,2025-02-10 13:34:58.142734992,1,0,1,9.332817426386697,8.354643239444444,3
C018,2025-02-11,2025-02-11 08:15:00,2025-02-11 16:57:15.912371726,3,0,0,8.704420103257407,18.66718257361111,4
C018,2025-02-12,2025-02-12 14:30:00,2025-02-12 21:46:18.948739300,3,0,0,7.27193020536134,21.545579896666666,5
C018,2025-02-13,2025-02-13 22:45:00,2025-02-14 05:46:04.496886943,2,1,0,7.0179158019287025,24.978069794444444,6
C018,2025-02-15,2025-02-15 01:00:00,2025-02-15 07:42:34.045608457,1,1,1,6.7094571134604255,38.0,1
C018,2025-02-16,2025-02-16 01:30:00,2025-02-16 08:16:28.375762258,1,1,1,6.774548822849683,17.790542886388888,2
C018,2025-02-17,2025-02-17 13:00:00,2025-02-17 20:49:17.517150920,2,0,0,7.82153254192243,28.725451176944443,3
C018,2025-02-18,2025-02-18 04:15:00,2025-02-18 10:51:20.625326927,1,0,1,6.605729257479853,7.428467458055556,4
C018,2025-02-19,2025-02-19 13:00:00,2025-02-19 22:28:21.637852701,1,0,0,9.472677181306016,26.144270742499998,5
C018,2025-02-21,2025-02-21 06:45:00,2025-02-21 15:32:34.057401741,1,0,0,8.792793722706,30.0,1
C018,2025-02-22,2025-02-22 02:45:00,2025-02-22 08:58:58.640517648,3,1,1,6.232955699346674,11.207206277222223,2
C018,2025-02-23,2025-02-23 16:45:00,2025-02-24 00:20:06.901807174,1,1,0,7.585250501992882,31.767044300555554,3
C018,2025-02-26,2025-02-26 08:15:00,2025-02-26 16:20:40.753191186,2,0,0,8.094653664218443,71.0,1
C018,2025-02-27,2025-02-27 23:15:00,2025-02-28 06:11:42.112021668,4,1,0,6.945031117130195,30.905346335555553,2
C018,2025-02-28,2025-02-28 12:00:00,2025-02-28 18:46:50.839169835,1,0,0,6.7807886582875305,5.804968882777778,3
C018,2025-03-01,2025-03-01 01:15:00,2025-03-01 07:36:15.505367202,4,1,1,6.354307046445252,6.469211341666667,4
C019,2025-01-02,2025-01-02 12:15:00,2025-01-02 18:17:31.108432415,1,0,0,6.041974564559778,33.0,1
C019,2025-01-03,2025-01-03 02:15:00,2025-01-03 08:56:01.300455586,1,1,1,6.683694570996185,7.9580254352777775,2
C019,2025-01-06,2025-01-06 09:00:00,2025-01-06 17:34:32.974744045,4,0,0,8.575826317790455,41.0,1
C019,2025-01-07,2025-01-07 01:00:00,2025-01-07 07:25:57.595998941,4,1,1,6.432665555261654,7.424173681944445,2
C019,2025-01-09,2025-01-09 19:15:00,2025-01-10 02:02:36.295620005,1,1,0,6.793415450001572,47.0,1
C019,2025-01-10,2025-01-10 23:30:00,2025-01-11 06:53:54.055960711,1,1,0,7.398348877975467,21.456584549722223,2
C019,2025-01-12,2025-01-12 02:45:00,2025-01-12 09:57:36.644533491,3,1,1,7.210179037081077,32.0,1
C019,2025-01-14,2025-01-14 22:45:00,2025-01-15 07:02:27.876508983,3,1,0,8.291076808050962,33.0,1
C019,2025-01-15,2025-01-15 14:30:00,2025-01-15 22:16:02.405349148,3,0,0,7.767334819207818,7.458923191944444,2
C019,2025-01-18,2025-01-18 06:00:00,2025-01-18 15:25:09.203214709,3,0,0,9.419223115197045,26.0,1
C019,2025-01-19,2025-01-19 21:30:00,2025-01-20 04:55:23.896851103,1,1,0,7.423304680862205,30.080776884722223,2
C019,2025-01-21,2025-01-21 10:45:00,2025-01-21 20:15:43.682584960,2,0,0,9.512134051377828,36.0,1
C019,2025-01-23,2025-01-23 19:45:00,2025-01-24 02:18:20.989983602,1,1,0,6.55583055100062,60.0,1
C019,2025-01-24,2025-01-24 15:00:00,2025-01-24 22:11:11.219743062,2,0,0,7.186449928628372,12.69416944888889,2
C019,2025-01-28,2025-01-28 04:15:00,2025-01-28 10:29:11.123820609,3,0,1,6.236423283502618,28.0,1
C019,2025-01-29,2025-01-29 04:45:00,2025-01-29 11:06:52.425208003,2,0,1,6.36456255777871,18.26357671638889,2
C019,2025-01-30,2025-01-30 06:45:00,2025-01-30 14:04:28.509443963,3,0,0,7.324585956656599,19.635437441944447,3
C019,2025-01-31,2025-01-31 21:15:00,2025-02-01 04:15:22.013347148,1,1,0,7.006114818652387,31.175414043333333,4
C019,2025-02-02,2025-02-02 15:15:00,2025-02-02 22:30:41.237903032,1,0,0,7.26145497306447,36.0,1
C019,2025-02-05,2025-02-05 05:15:00,2025-02-05 13:26:15.775814190,3,0,1,8.187715503941908,35.0,1
C019,2025-02-07,2025-02-07 10:00:00,2025-02-07 19:58:12.210530332,2,0,0,9.970058480647886,69.0,1
C019,2025-02-08,2025-02-08 18:30:00,2025-02-09 02:23:31.748400512,3,1,0,7.892152333475788,22.529941519166666,2
C019,2025-02-09,2025-02-09 06:30:00,2025-02-09 13:50:12.375084092,4,0,0,7.336770856692439,4.1078476663888885,3
C019,2025-02-10,2025-02-10 10:45:00,2025-02-10 18:50:15.134325474,1,0,0,8.087537312631772,20.913229143055553,4
C019,2025-02-12,2025-02-12 02:45:00,2025-02-12 09:34:53.893689732,2,1,1,6.8316371360368215,36.0,1
C019,2025-02-13,2025-02-13 13:45:00,2025-02-13 20:17:27.129317465,3,0,0,6.540869254851419,28.16836286388889,2
C019,2025-02-14,2025-02-14 06:00:00,2025-02-14 15:47:49.532729936,2,0,0,9.797092424982468,9.709130745,3
C019,2025-02-15,2025-02-15 00:30:00,2025-02-15 07:12:31.515717500,4,1,1,6.70875436597227,8.702907575000001,4
C019,2025-02-16,2025-02-16 23:15:00,2025-02-17 08:03:57.579983568,3,1,0,8.815994439880116,40.041245633888884,5
C019,2025-02-17,2025-02-17 20:15:00,2025-02-18 03:57:39.098938299,4,1,0,7.710860816194171,12.18400556,6
C019,2025-02-18,2025-02-18 05:45:00,2025-02-18 13:38:31.596048139,4,0,1,7.892110013372083,1.789139183611111,7
C019,2025-02-19,2025-02-19 12:30:00,2025-02-19 20:46:10.429595847,1,0,0,8.269563776624294,22.85788998638889,8
C019,2025-02-20,2025-02-20 08:00:00,2025-02-20 14:31:57.822609612,2,0,0,6.532728502670094,11.230436223333333,9
C019,2025-02-21,2025-02-21 16:15:00,2025-02-21 22:58:51.616790219,2,0,0,6.731004663949744,25.71727149722222,10
C019,2025-02-22,2025-02-22 00:00:00,2025-02-22 07:28:09.179765115,3,1,1,7.469216601421071,1.0189953358333335,11
C019,2025-02-23,2025-02-23 02:00:00,2025-02-23 09:08:51.724305420,4,1,1,7.147701195950053,18.530783398333334,12
C019,2025-02-25,2025-02-25 15:15:00,2025-02-25 23:20:07.829109221,1,0,0,8.085508085894965,59.0,1
C019,2025-02-26,2025-02-26 09:15:00,2025-02-26 18:48:45.481758650,1,0,0,9.56263382184737,9.91449191388889,2
C019,2025-02-27,2025-02-27 13:00:00,2025-02-27 22:39:07.797123213,2,0,0,9.652165867559424,18.187366178055555,3
C019,2025-03-01,2025-03-01 06:00:00,2025-03-01 13:32:20.149101707,1,0,0,7.53893030602978,68.0,1
C020,2025-01-01,2025-01-01 16:30:00,2025-01-01 22:49:34.678928803,3,0,0,6.326299702445464,65.0,1
C020,2025-01-02,2025-01-02 19:45:00,2025-01-03 02:35:59.471557719,1,1,0,6.849853210477732,20.923700297499998,2
C020,2025-01-03,2025-01-03 06:00:00,2025-01-03 15:27:14.110486744,1,0,0,9.453919579651252,3.400146789444445,3
C020,2025-01-04,2025-01-04 10:00:00,2025-01-04 18:13:46.631486124,3,0,0,8.229619857256749,18.54608042027778,4
C020,2025-01-05,2025-01-05 19:45:00,2025-01-06 04:11:53.653657308,2,1,0,8.448237127030055,25.5203801425,5
C020,2025-01-06,2025-01-06 04:45:00,2025-01-06 14:16:08.434593038,3,0,1,9.519009609177374,0.5517628727777778,6
C020,2025-01-07,2025-01-07 00:00:00,2025-01-07 06:00:06.691801463,1,1,1,6.001858833739922,9.730990390555556,7
C020,2025-01-10,2025-01-10 15:30:00,2025-01-10 21:39:40.160818577,2,0,0,6.1611557829381685,46.0,1
C020,2025-01-11,2025-01-11 22:15:00,2025-01-12 07:03:13.073911727,2,1,0,8.803631642146547,24.588844216944445,2
C020,2025-01-12,2025-01-12 18:45:00,2025-01-13 01:12:20.370661235,4,1,0,6.455658517009891,11.696368357777779,3
C020,2025-01-15,2025-01-15 14:15:00,2025-01-15 22:16:04.165560038,3,0,0,8.017823766677422,41.0,1
C020,2025-01-17,2025-01-17 13:30:00,2025-01-17 21:07:16.685193316,2,0,0,7.621301442587813,70.0,1
C020,2025-01-18,2025-01-18 18:00:00,2025-01-19 01:06:38.507605393,4,1,0,7.11069655705373,20.878698557222222,2
C020,2025-01-19,2025-01-19 18:45:00,2025-01-20 02:43:23.334390580,3,1,0,7.973148441827861,17.639303442777777,3
C020,2025-01-21,2025-01-21 01:45:00,2025-01-21 07:58:04.898032614,2,1,1,6.218027231281857,51.0,1
